,filename,Invoice_no,Invoice_date,Vendor_name,Product_model,Qty,Unit_price,Item_total,Invoice_total,Currency,Confidence,low_conf_fields
0,MDOVZBRQ2200040.pdf,MDOVZBRQ2200040,24/01/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD","EC-CA1820-Z
EC-CA1820-Z
EC-CA2121-Z",300,33.9,2542.5,97804.19,USD,0.95425,
1,MDOVZBRQ2200040.pdf,MDOVZBRQ2200040,24/01/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-CA2422-Z,731,39.99,29232.69,97804.19,USD,0.956125,
2,MDOVZBRQ2200040.pdf,MDOVZBRQ2200040,24/01/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD","EC-BL2203A-RZ
EC-BG2005A-BZ",400,40.02,6003,97804.19,USD,0.9545,
3,MDOVZBRQ2200040.pdf,MDOVZBRQ2200040,24/01/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-BG2205A-BZ,300,41.47,12441,97804.19,USD,0.956,
4,MDOVZBRQ2200040.pdf,MDOVZBRQ2200040,24/01/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-BL2003A-RZ,150,42.83,6424.5,97804.19,USD,0.956125,
5,MDOVZBRQ2107353.pdf,MDOVZBRQ2107353,25/11/21,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-BG1601A-RZ,200,26.13,5226,19921.5,USD,0.883875,
6,MDOVZBRQ2107353.pdf,MDOVZBRQ2107353,25/11/21,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-BG2205A-RZ,150,41.47,6220.5,19921.5,USD,0.88375,
7,MDOVZBRQ2107353.pdf,MDOVZBRQ2107353,25/11/21,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-CA1820-Z,250,33.9,8475,19921.5,USD,0.884,
8,MDOVZBRQ2200043.pdf,MDOVZBRQ2200043,24/01/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-CA2422-Z,731,39.99,29232.69,58465.38,USD,0.8985,
9,MDOVZBRQ2200043.pdf,MDOVZBRQ2200043,24/01/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-CA2422-Z,731,39.99,29232.69,58465.38,USD,0.8985,
10,MDOVZBRQ2200042.pdf,MDOVZBRQ2200042,20/01/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-CA2422-Z,731,39.99,29232.69,58465.38,USD,0.941375,
11,MDOVZBRQ2200042.pdf,MDOVZBRQ2200042,20/01/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-CA2422-Z,731,39.99,29232.69,58465.38,USD,0.941375,
12,MDOVZBRQ2108883.pdf,MDOVZBRQ2108883,01/01/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-CA2422-Z,731,39.99,29232.69,87698.07,USD,0.891625,
13,MDOVZBRQ2108883.pdf,MDOVZBRQ2108883,01/01/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD","EC-CA2422-Z
EC-CA2422-Z",731,39.99,29232.69,87698.07,USD,0.889875,
14,MDOVZBRQ2200734.pdf,MDOVZBRQ2200734,21/02/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-CA2422-Z,731,39.99,29232.69,116930.76,USD,0.86425,Product Model
15,MDOVZBRQ2200734.pdf,MDOVZBRQ2200734,21/02/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-CA2422-Z,731,39.99,29232.69,116930.76,USD,0.875,Product Model
16,MDOVZBRQ2200734.pdf,MDOVZBRQ2200734,21/02/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-CA2422-Z,731,39.99,29232.69,116930.76,USD,0.877,Product Model
17,MDOVZBRQ2200734.pdf,MDOVZBRQ2200734,21/02/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-CA2422-Z,731,39.99,29232.69,116930.76,USD,0.9415,
18,MDOVZBRQ2108324 (1).pdf,MDOVZBRQ2108324,06/01/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-CA1820-X,753,33.9,25526.7,81872.55,USD,0.888375,
19,MDOVZBRQ2108324 (1).pdf,MDOVZBRQ2108324,06/01/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-CA2121-X,733,38.03,27875.99,81872.55,USD,0.888375,
20,MDOVZBRQ2108324 (1).pdf,MDOVZBRQ2108324,06/01/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD","EC-CA1820-X
EC-CA2121-X",47,33.9,3288.3,81872.55,USD,0.8845,
21,MDOVZBRQ2108324 (1).pdf,MDOVZBRQ2108324,06/01/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-CA2422-X,585,39.99,23394.15,81872.55,USD,0.888375,
22,MDOVZBRQ2200087.pdf,MDOVZBRQ2200087,11/01/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-CA2422-Z,731,39.99,29232.69,29232.69,USD,0.8075,Product Model
23,MDOVZBRQ2108486-IN-PL.pdf,MDOVZBRQ2108486,22/12/21,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-CA1820-Z,300,33.9,10170,111868.07,USD,0.9115,
24,MDOVZBRQ2108486-IN-PL.pdf,MDOVZBRQ2108486,22/12/21,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-CA1820-Z,453,33.9,15356.7,111868.07,USD,0.9115,
25,MDOVZBRQ2108486-IN-PL.pdf,MDOVZBRQ2108486,22/12/21,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-CA2121-Z,350,38.03,13310.5,111868.07,USD,0.9115,
26,MDOVZBRQ2108486-IN-PL.pdf,MDOVZBRQ2108486,22/12/21,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-CA2121-Z,383,38.03,14565.49,111868.07,USD,0.9115,
27,MDOVZBRQ2108486-IN-PL.pdf,MDOVZBRQ2108486,22/12/21,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-CA2422-Z,731,39.99,29232.69,111868.07,USD,0.9115,
28,MDOVZBRQ2108486-IN-PL.pdf,MDOVZBRQ2108486,22/12/21,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-CA2422-Z,731,39.99,29232.69,111868.07,USD,0.9115,
29,MDOVZBRQ2106762.pdf,MDOVZBRQ2106762,02/12/21,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-BG1601A-RZ,250,26.13,6532.5,48342.5,USD,0.873,
30,MDOVZBRQ2106762.pdf,MDOVZBRQ2106762,02/12/21,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-BG2205A-BZ,200,41.47,8294,48342.5,USD,0.873,
31,MDOVZBRQ2106762.pdf,MDOVZBRQ2106762,02/12/21,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD","EC-CS150DC-BZ
EC-CS150DC-RZ",300,55.86,16758,48342.5,USD,0.872375,
32,MDOVZBRQ2108997.pdf,MDOVZBRQ2108997,11/01/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD","SHARP BRAND
PRODUCTS VACUUM
CLEANER
EC-CA2422-Z",731,39.99,29232.69,29232.69,USD,0.77475,Product Model
33,MDOVZBRQ2108997.pdf,MDOVZBRQ2108997,11/01/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",WHSU6205175,,,,29232.69,USD,0.43925,Unit Price
34,MDOVZBRQ2200394.pdf,MDOVZBRQ2200394,24/01/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-CA2422-Z,731,39.99,29232.69,29232.69,USD,0.795625,Product Model
35,MDOVZBRQ2200814.pdf,MDOVZBRQ2200814,24/02/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD","EC-CA1820-Z
EC-CA1820-Z",358,33.9,13390.5,54759.39,USD,0.8095,Product Model
36,MDOVZBRQ2200814.pdf,MDOVZBRQ2200814,24/02/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-CA2422-Z,731,39.99,29232.69,54759.39,USD,0.804875,Product Model
37,MDOVZBRQ2107309.pdf,MDOVZBRQ2107309,18/11/21,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-CA2422-Z,731,39.99,29232.69,29232.69,USD,0.86075,Product Model
38,MDOVZBRQ2108883 (2).pdf,MDOVZBRQ2108883,01/01/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-CA2422-Z,731,39.99,29232.69,87698.07,USD,0.891625,
39,MDOVZBRQ2108883 (2).pdf,MDOVZBRQ2108883,01/01/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD","EC-CA2422-Z
EC-CA2422-Z",731,39.99,29232.69,87698.07,USD,0.889875,
40,MDOVZBRQ2200813.pdf,MDOVZBRQ2200813,21/02/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-BL2003A-RZ,445,42.83,19059.35,40234.25,USD,0.898375,
41,MDOVZBRQ2200813.pdf,MDOVZBRQ2200813,21/02/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-BL2203A-RZ,350,44.2,15470,40234.25,USD,0.898375,
42,MDOVZBRQ2200813.pdf,MDOVZBRQ2200813,21/02/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-BL2203A-RZ,100,44.2,4420,40234.25,USD,0.898375,
43,MDOVZBRQ2200813.pdf,MDOVZBRQ2200813,21/02/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-BL2003A-RZ,30,42.83,1284.9,40234.25,USD,0.898375,
44,MDOVZBRQ2107313.pdf,MDOVZBRQ2107313,23/11/21,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-CA1820-Z,753,33.9,25526.7,111868.07,USD,0.852875,Product Model
45,MDOVZBRQ2107313.pdf,MDOVZBRQ2107313,23/11/21,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-CA2121-Z,733,38.03,27875.99,111868.07,USD,0.932875,
46,MDOVZBRQ2107313.pdf,MDOVZBRQ2107313,23/11/21,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-CA2422-Z,731,39.99,29232.69,111868.07,USD,0.932875,
47,MDOVZBRQ2107313.pdf,MDOVZBRQ2107313,23/11/21,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-CA2422-Z,731,39.99,29232.69,111868.07,USD,0.853625,Product Model
48,MDOVZBRQ2107310.pdf,MDOVZBRQ2107310,07/12/21,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-CA2422-Z,731,39.99,29232.69,76089.44,USD,0.815375,Product Model
49,MDOVZBRQ2107310.pdf,MDOVZBRQ2107310,07/12/21,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD","EC-BG2205A-RZ
EC-BG2005A-RZ",75,41.47,3110.25,76089.44,USD,0.894625,
50,MDOVZBRQ2107310.pdf,MDOVZBRQ2107310,07/12/21,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-BG2205A-RZ,500,41.47,20735,76089.44,USD,0.8955,
51,MDOVZBRQ2108483-IN-PL.pdf,MDOVZBRQ2108483,22/12/21,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-CA2422-Z,302,39.99,12076.98,12076.98,USD,0.858625,Product Model
52,MDOVZBRQ2108718 Rev.pdf,MDOVZBRQ2108718,11/01/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-CA2422-Z,672,39.99,26873.28,118142.55,USD,0.8995,
53,MDOVZBRQ2108718 Rev.pdf,MDOVZBRQ2108718,11/01/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-BG1601A-RZ,150,26.13,3919.5,118142.55,USD,0.8995,
54,MDOVZBRQ2108718 Rev.pdf,MDOVZBRQ2108718,11/01/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD","EC-BL2003A-RZ
EC-BL2203A-RZ",605,44.2,26741,118142.55,USD,0.897625,
55,MDOVZBRQ2108718 Rev.pdf,MDOVZBRQ2108718,11/01/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD","EC-BL2203A-RZ
EC-CS150DC-RZ
EC-CS150DC-RZ",15,55.86,16758,118142.55,USD,0.894625,
56,MDOVZBRQ2108718 Rev.pdf,MDOVZBRQ2108718,11/01/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-CS350BDC-RZ,315,83.17,26198.55,118142.55,USD,0.8995,
57,MDOVZBRQ2108718 Rev.pdf,MDOVZBRQ2108718,11/01/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-CA2422-Z,28,39.99,1119.72,118142.55,USD,0.8995,
58,MDOVZBRQ2108718.pdf,MDOVZBRQ2108718,11/01/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-CA2422-Z,672,39.99,26873.28,118142.55,USD,0.890375,
59,MDOVZBRQ2108718.pdf,MDOVZBRQ2108718,11/01/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-BG1601A-RZ,150,26.13,3919.5,118142.55,USD,0.890375,
60,MDOVZBRQ2108718.pdf,MDOVZBRQ2108718,11/01/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD","EC-BL2003A-RZ
EC-BL2203A-RZ",605,44.2,26741,118142.55,USD,0.88975,
61,MDOVZBRQ2108718.pdf,MDOVZBRQ2108718,11/01/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD","EC-BL2203A-RZ
EC-CS150DC-RZ
EC-CS150DC-RZ",15,55.86,16758,118142.55,USD,0.887625,
62,MDOVZBRQ2108718.pdf,MDOVZBRQ2108718,11/01/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",2128880,,,,118142.55,USD,0.438375,Unit Price
63,MDOVZBRQ2108718.pdf,MDOVZBRQ2108718,11/01/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-CS350BDC-RZ,315,83.17,26198.55,118142.55,USD,0.890375,
64,MDOVZBRQ2108718.pdf,MDOVZBRQ2108718,11/01/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-CA2422-Z,28,39.99,1119.72,118142.55,USD,0.890375,
65,MDOVZBRQ2107991.pdf,MDOVZBRQ2107991,01/01/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-BG1601A-RZ,48,26.13,1254.24,9589.75,USD,0.8795,
66,MDOVZBRQ2107991.pdf,MDOVZBRQ2107991,01/01/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-BL2003A-RZ,116,42.83,4968.28,9589.75,USD,0.8795,
67,MDOVZBRQ2107991.pdf,MDOVZBRQ2107991,01/01/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-BL2003A-RZ,6,42.83,256.98,9589.75,USD,0.8795,
68,MDOVZBRQ2107991.pdf,MDOVZBRQ2107991,01/01/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-BG2205A-RZ,75,41.47,3110.25,9589.75,USD,0.8795,
69,MDOVZBRQ2108486.pdf,MDOVZBRQ2108486,22/12/21,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-CA1820-Z,300,33.9,10170,111868.07,USD,0.877125,
70,MDOVZBRQ2108486.pdf,MDOVZBRQ2108486,22/12/21,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-CA1820-Z,453,33.9,15356.7,111868.07,USD,0.877125,
71,MDOVZBRQ2108486.pdf,MDOVZBRQ2108486,22/12/21,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-CA2121-Z,350,38.03,13310.5,111868.07,USD,0.877125,
72,MDOVZBRQ2108486.pdf,MDOVZBRQ2108486,22/12/21,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-CA2121-Z,383,38.03,14565.49,111868.07,USD,0.877125,
73,MDOVZBRQ2108486.pdf,MDOVZBRQ2108486,22/12/21,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-CA2422-Z,731,39.99,29232.69,111868.07,USD,0.877125,
74,MDOVZBRQ2108486.pdf,MDOVZBRQ2108486,22/12/21,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-CA2422-Z,731,39.99,29232.69,111868.07,USD,0.877125,
75,MDOVZBRQ2107429.pdf,MDOVZBRQ2107429,26/11/21,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-CA1820-Z,753,33.9,25526.7,82635.38,USD,0.825375,Product Model
76,MDOVZBRQ2107429.pdf,MDOVZBRQ2107429,26/11/21,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-CA2121-Z,733,38.03,27875.99,82635.38,USD,0.816625,Product Model
77,MDOVZBRQ2107429.pdf,MDOVZBRQ2107429,26/11/21,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-CA2422-Z,731,39.99,29232.69,82635.38,USD,0.828,Product Model
78,MDOVZBRQ2108483.pdf,MDOVZBRQ2108483,22/12/21,Cleaning,EC-CA2422-Z,302,39.99,12076.98,12076.98,USD,0.86025,
79,MDOVZBRQ2108324.pdf,MDOVZBRQ2108324,06/01/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-CA1820-X,753,33.9,25526.7,81872.55,USD,0.888375,
80,MDOVZBRQ2108324.pdf,MDOVZBRQ2108324,06/01/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-CA2121-X,733,38.03,27875.99,81872.55,USD,0.888375,
81,MDOVZBRQ2108324.pdf,MDOVZBRQ2108324,06/01/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD","EC-CA1820-X
EC-CA2121-X",47,33.9,3288.3,81872.55,USD,0.8845,
82,MDOVZBRQ2108324.pdf,MDOVZBRQ2108324,06/01/22,"JIANGSU MIDEA CLEANING APPLIANCES CO.,LTD",EC-CA2422-X,585,39.99,23394.15,81872.55,USD,0.888375,
83,MyQ_FV577627 (002).pdf,577627,01/02/22,myQ,"MyQ-X-E001/EN
MFP-MYQ-X-E001
MyQ X Enterprise License (1-9 pcs)",,,,255.36,USD,0.52775,Unit Price
84,MyQ_FV577627 (002).pdf,577627,01/02/22,myQ,"MyQ-X-E001S1Y/EN
MFP-MYQ-X-E001S1Y
MyQ X Enterprise Assurance 1Y (1-9 pcs)",1,42.56,212.8,255.36,USD,0.837875,
85,MyQ_FV577638 (002).pdf,577638,02/02/22,myQ,"MyQ-X-E001S1Y/EN MFP-MYQ-X-E001S1Y
MyQ X Enterprise Assurance 1Y (1-9 pcs)",8,42.56,340.48,340.48,USD,0.820375,Invoice Total
86,MyQ_FV577626 (002).pdf,577626,01/02/22,myQ,"MyQ-X-E001/EN
MFP-MYQ-X-E001
MyQ X Enterprise License (1-9 pcs)",1,212.8,212.8,255.36,USD,0.82425,
87,MyQ_FV577626 (002).pdf,577626,01/02/22,myQ,"MyQ-X-E001S1Y/EN
MFP-MYQ-X-E001S1Y
MyQ X Enterprise Assurance 1Y (1-9 pcs)",1,42.56,42.56,255.36,USD,0.824375,
88,MyQ_FV577639 (002).pdf,577639,02/02/22,myQ,"MyQ-X-E001/EN
MFP-MYQ-X-E001
MyQ X Enterprise License (1-9 pcs)",2,212.8,425.6,617.12,USD,0.866,
89,MyQ_FV577639 (002).pdf,577639,02/02/22,myQ,"MyQ-X-E001S3Y/EN MFP-MYQ-X-E001S3Y
MyQ X Enterprise Assurance 3Y (1-9 pcs)",2,95.76,191.52,617.12,USD,0.865625,
90,MyQ_FV577767 (3).pdf,577767,17/02/22,myQ,"MyQ-X-E001/EN MFP-MYQ-X-E001
MyQ X Enterprise License (1-9 pcs)",1,212.8,212.8,255.36,USD,0.829125,
91,MyQ_FV577767 (3).pdf,577767,17/02/22,myQ,"MyQ-X-E001S1Y/EN MFP-MYQ-X-E001S1Y
MyQ X Enterprise Assurance 1Y (1-9 pcs)",1,42.56,42.56,255.36,USD,0.834625,
92,Invoice 7800123250  (002)- consignee Vishtech.pdf,7800123250,31/01/22,SHARP/NEC,Multisync V864Q,1,2758,2758,3900,USD EUR,0.887125,
93,Invoice 7800123250  (002)- consignee Vishtech.pdf,7800123250,31/01/22,SHARP/NEC,Multisync M651,1,1142,1142,3900,USD EUR,0.88775,
94,MyQ_FV577625 (002).pdf,577625,01/02/22,myQ,"MyQ-X-E001/EN
MFP-MYQ-X-E001
MyQ X Enterprise License (1-9 pcs)",,,,1021.44,USD,0.53475,Unit Price
95,MyQ_FV577625 (002).pdf,577625,01/02/22,myQ,"MyQ-X-E001S1Y/EN
MFP-MYQ-X-E001S1Y
MyQ X Enterprise Assurance 1Y (1-9 pcs)",4,42.56,170.24,1021.44,USD,0.8455,
96,MyQ_FV577835 (2).pdf,577835,25/02/22,myQ,"MyQ-X-E001/EN MFP-MYQ-X-E001
MyQ X Enterprise License (1-9 pcs)",1,212.8,212.8,297.92,USD,0.834375,Invoice Total
97,MyQ_FV577835 (2).pdf,577835,25/02/22,myQ,"MyQ-X-E001S2Y/EN MFP-MYQ-X-E001S2Y
MyQ X Enterprise Assurance 2Y (1-9 pcs)",1,85.12,85.12,297.92,USD,0.83375,Invoice Total
98,PO 1053539 Invoice.pdf,25008083,31/03/22,SHARP,"MODEL: BP-X240
(A3BPX240
( SF23009
=",10,60000,600000,2480000,,0.898,
99,PO 1053539 Invoice.pdf,25008083,31/03/22,SHARP,"MODEL: BP-X240L
(A3BPX240L
1
( SF23010
=",40,47000,1880000,2480000,,0.90225,
100,PO 1053546 Invoice 1.pdf,25008097,31/03/22,SHARP,"MODEL: AR-7024
(A3AR7024E8SF1 )
( SF23017
=
300)
YR S/I: SMEF212931",300,356.52,106956,157790.52,USD,0.85425,Product Model
101,PO 1053546 Invoice 1.pdf,25008097,31/03/22,SHARP,"MODEL: AR-7024D
(A3AR7024D8SF1 )
{ SF23018
=
132)
YR S/I: SMEF212931",132,385.11,50834.52,157790.52,USD,0.8725,Product Model
102,PO 1053506 Invoice.pdf,25008075,31/03/22,SHARP,"MODEL: AR-7024D
(A3AR7024D8SF1 )
( SF23008
=
30)",30,385.11,11553.3,21853.3,USD,0.90675,
103,PO 1053506 Invoice.pdf,25008075,31/03/22,SHARP,"MODEL: BP-20M22
(A3BP20M22FSF1 )
( SF23007
=
20)",20,515,10300,21853.3,USD,0.934875,
104,F22006 invoice to SOHAR 2129076.pdf,F22006,16/02/22,ELECTROTEMP TECHNOLOGIES CHINA INC,SHARP BRAND GOODS(SWD-E3TLC-BE3),231,53.74,12413.94,24827.88,USD,0.90375,
105,F22006 invoice to SOHAR 2129076.pdf,F22006,16/02/22,ELECTROTEMP TECHNOLOGIES CHINA INC,SHARP BRAND GOODS(SWD-E3TLC-BK3),231,53.74,12413.94,24827.88,USD,0.90375,
106,PO 1053683 Invoice.pdf,25008088,31/03/22,SHARP,"MODEL: AR-7024D
(A3AR7024D8UW2 )",20,385.11,7702.2,7702.2,USD,0.918875,
107,25007865.pdf,25007865,29/01/22,SHARP,"MODEL: AR-7024D
(A3AR7024D8UW2 )",20,385.11,7702.2,7702.2,USD,0.898375,
108,25007865.pdf,25007865,29/01/22,SHARP,AR-7024D,,,6.72,7702.2,USD,0.5465,"Item Total, Unit Price"
109,FAT NO0499353498.pdf,6000017200,03/02/22,VESTEL HOLLAND B.V.,"SHARP
BRAND
MODEL:
QW-V815-SS2
SMEF-ELA-NOV-DW",80,220.5,17640,35280,EUR,0.8855,
110,FAT NO0499353498.pdf,6000017200,03/02/22,VESTEL HOLLAND B.V.,"SHARP
BRAND
MODEL:
QW-V815-BK2
SMEF-ELA-NOV-DW",80,220.5,17640,35280,EUR,0.885625,
111,6000018051.pdf,6000018051,25/02/22,VESTEL HOLLAND B.V.,"SHARP
BRAND
MODEL:
SJ-SR685-SS2
510
LT
SMEF-Q1-2022-REF-NEW",126,287,36162,97638,EUR,0.88475,
112,6000018051.pdf,6000018051,25/02/22,VESTEL HOLLAND B.V.,"SHARP
BRAND
MODEL:
SJ-SR765-SS2
575
LT
SMEF-Q1-2022-REF-NEW",117,322,37674,97638,EUR,0.88475,
113,6000018051.pdf,6000018051,25/02/22,VESTEL HOLLAND B.V.,"SHARP
BRAND
MODEL:
SJ-SR685-HS2
510
LT
SMEF-Q1-2022-REF-NEW",42,277,11634,97638,EUR,0.88475,
114,6000018051.pdf,6000018051,25/02/22,VESTEL HOLLAND B.V.,"SHARP
BRAND
MODEL:
SJ-SR765-HS2
575
LT
SMEF-Q1-2022-REF-NEW",39,312,12168,97638,EUR,0.88475,
115,M012022000000962.pdf,M012022000000962,19/01/22,VESTEL,SJ-BG615-SS,90,316.5,28485,154486.5,EUR,0.82875,Invoice Total
116,M012022000000962.pdf,M012022000000962,19/01/22,VESTEL,SJ-BG615-SS,32,316.5,10128,154486.5,EUR,0.82875,Invoice Total
117,M012022000000962.pdf,M012022000000962,19/01/22,VESTEL,SJ-BG725D-SS,195,387.5,75562.5,154486.5,EUR,0.82875,Invoice Total
118,M012022000000962.pdf,M012022000000962,19/01/22,VESTEL,SJ-BG725D-SS,15,387.5,5812.5,154486.5,EUR,0.82875,Invoice Total
119,M012022000000962.pdf,M012022000000962,19/01/22,VESTEL,SJ-BG615-SS,13,316.5,4114.5,154486.5,EUR,0.82875,Invoice Total
120,M012022000000962.pdf,M012022000000962,19/01/22,VESTEL,SJ-BG615-SS,90,316.5,28485,154486.5,EUR,0.82875,Invoice Total
121,M012022000000962.pdf,M012022000000962,19/01/22,VESTEL,SJ-BG615-SS,6,316.5,1899,154486.5,EUR,0.82875,Invoice Total
122,6000016243.pdf,6000016243,07/01/22,VESTEL HOLLAND B.V.,"SHARP
BRAND
MODEL:
SJ-BG465D-SS
360
LT
SMEF-ELA-Q3-OCT-NOV-",17,231.5,3935.5,36356,EUR,0.894625,
123,6000016243.pdf,6000016243,07/01/22,VESTEL HOLLAND B.V.,"SHARP
BRAND
MODEL:
SJ-BG465D-SS
360
LT
SMEF-ELA-Q3-OCT-NOV-",17,231.5,3935.5,36356,EUR,0.89475,
124,6000016243.pdf,6000016243,07/01/22,VESTEL HOLLAND B.V.,"SHARP
BRAND
MODEL:
SJ-BG615-SS
461
LT
SMEF-ELA-Q3-OCT-NOV-",45,316.5,14242.5,36356,EUR,0.89475,
125,6000016243.pdf,6000016243,07/01/22,VESTEL HOLLAND B.V.,"SHARP
BRAND
MODEL:
SJ-BG615-SS
461
LT
SMEF-ELA-Q3-OCT-NOV-",45,316.5,14242.5,36356,EUR,0.89475,
126,FAT NO0499353499.pdf,6000017201,03/02/22,VESTEL HOLLAND B.V.,"SHARP
BRAND
MODEL:
QW-V1015M-BK2
SMEF-ELA-NOV-DW",81,241.5,19561.5,39123,EUR,0.880875,
